"DateTime","RPM2_5(NJH CS Collo (CS1)/Canary-S)","RPM2_52(NJH CS Collo (CS1)/Canary-S)","RPM2_5(I-25 Glo Collo (CS2)/Canary-S)","RPM2_52(I-25 Glo Collo (CS2)/Canary-S)","RPM2_5(I-25 Glo Collo (CS3)/Canary-S)","RPM2_52(I-25 Glo Collo (CS3)/Canary-S)","RPM2_5(I-25 Glo Collo (CS4)/Canary-S)","RPM2_52(I-25 Glo Collo (CS4)/Canary-S)","RPM2_5(La Casa Collo (CS5)/Canary-S)","RPM2_52(La Casa Collo (CS5)/Canary-S)"
"2018-12-02 15:00:00",1.7343,2.0898,2.3662,2.7938,2.4437,1.8827,1.9503,2.4272,2.5737,2.2547
"2018-12-02 16:00:00",2.6472,2.8444,2.635,3.549,2.7214,1.929,2.1425,2.6613,3.0327,2.6653
"2018-12-02 17:00:00",1.779,1.9617,2.4665,2.9708,2.701,1.8323,2.0448,2.4928,2.7233,2.4878
"2018-12-02 18:00:00",2.6525,3.253,3.35,4.365,3.8254,3.0164,2.8762,3.4487,4.0495,3.6729
"2018-12-02 19:00:00",4.5895,4.9245,5.5575,6.2272,5.5095,4.49,4.6012,5.4125,5.551,4.9388
"2018-12-02 20:00:00",10.3877,10.885,6.8463,8.0698,6.888,5.6482,5.8303,6.8038,7.8872,6.9825
"2018-12-02 21:00:00",12.5953,12.4392,6.4012,7.5557,6.4325,5.162,5.8038,6.6443,7.101,6.2693
"2018-12-02 22:00:00",5.3685,5.8435,6.0313,7.2408,6.103,4.7362,5.6795,6.316,6.3497,5.8507
"2018-12-02 23:00:00",3.0268,3.242,3.7352,4.483,3.9205,2.9235,3.4702,4.1815,2.11,2.0925
"2018-12-03 00:00:00",1.9365,2.4785,2.6022,3.2347,2.7298,2.0058,2.1005,2.894,2.2883,1.9203
"2018-12-03 01:00:00",2.4613,3.0918,2.3407,2.7808,2.354,1.5513,1.857,2.383,3.009,2.4802
"2018-12-03 02:00:00",3.2857,3.8228,3.3968,3.9373,3.1468,2.4287,2.7215,3.2348,4.3653,3.8497
"2018-12-03 03:00:00",3.0395,3.521,3.9725,4.8003,3.6085,2.8643,3.1818,3.7527,5.605,5.0232
"2018-12-03 04:00:00",2.921,3.408,3.1647,4.1275,3.1698,2.3947,2.4988,3.1814,4.0605,3.7502
"2018-12-03 05:00:00",2.1797,2.5327,2.7048,3.3402,2.5843,1.9082,2.0885,2.5808,4.0217,3.6845
"2018-12-03 06:00:00",1.6588,2.2838,3.4417,4.1072,3.293,2.3612,2.636,3.3222,4.543,4.0992
"2018-12-03 07:00:00",1.1048,1.7575,3.4148,4.2677,3.324,2.4832,2.8155,3.4365,4.2563,3.9558
"2018-12-03 08:00:00",1.7848,2.5348,3.9203,4.6095,3.7298,2.8213,3.2745,4.0293,3.7458,3.2672
"2018-12-03 09:00:00",3.153,3.4897,8.4878,9.8455,8.5952,6.7035,7.6108,8.9327,6.5347,5.6948
"2018-12-03 10:00:00",4.2922,4.6825,5.5029,6.59,5.3841,4.1588,4.7403,5.73,5.109,4.5185
"2018-12-03 11:00:00",5.1627,5.6737,10.0651,11.5276,9.7748,8.1168,8.4856,9.7314,5.4302,5.0942
"2018-12-03 12:00:00",7.693,8.2545,9.9973,11.8248,9.9351,8.2541,8.8545,10.2685,9.6758,8.5783
"2018-12-03 13:00:00",7.7273,8.142,12.0129,14.0946,11.7443,9.8905,11.0372,12.2608,10.406,9.4658
"2018-12-03 14:00:00",10.2068,10.7348,15.7129,18.2997,15.8078,13.2317,14.461,16.526,13.952,12.6138
"2018-12-03 15:00:00",12.9803,13.2098,16.8578,19.7555,16.9353,14.5558,15.7495,17.886,17.0587,15.2713
"2018-12-03 16:00:00",14.5432,15.0385,18.4443,20.8392,18.3137,15.7568,17.26,19.1102,18.218,16.6957
"2018-12-03 17:00:00",15.5612,15.8602,19.2043,21.8663,19.0818,15.7922,18.2363,19.9642,19.6418,17.7018
"2018-12-03 18:00:00",14.2915,14.8798,18.8872,21.4342,18.6227,15.5253,17.6012,19.5276,20.2263,18.205
"2018-12-03 19:00:00",13.7617,13.9863,17.6728,20.3038,17.6553,14.4535,16.6386,18.3431,19.58,17.3046
"2018-12-03 20:00:00",11.4558,12.1052,24.2345,26.8875,24.2367,20.2197,22.9067,25.2103,31.1338,27.0583
"2018-12-03 21:00:00",16.8973,17.6272,29.6392,32.8733,29.2679,24.7281,28.0942,30.8187,33.41,28.656
"2018-12-03 22:00:00",22.6154,22.9834,26.2405,29.3461,26.1874,22.0528,24.7839,27.3144,34.4842,29.8854
"2018-12-03 23:00:00",9.315,10.2802,21.1025,24.0658,20.82,17.2946,20.6297,22.4629,27.5219,23.5556
"2018-12-04 00:00:00",5.8455,6.8064,9.1067,10.5503,8.5585,6.9213,8.6188,9.3739,13.6188,11.9253
"2018-12-04 01:00:00",5.7928,6.7252,9.165,11.7183,9.0538,7.0192,8.5893,9.8745,12.7548,11.3565
"2018-12-04 02:00:00",7.8222,8.2838,22.1302,25.6195,23.0737,17.487,21.7378,24.1928,27.425,23.8008
"2018-12-04 03:00:00",16.367,16.1645,34.7987,39.0042,34.9677,27.1755,32.571,36.1605,36.1525,30.9987
"2018-12-04 04:00:00",22.293,22.5438,23.4672,29.2687,24.2057,17.9022,21.5027,25.823,25.4193,22.5318
"2018-12-04 05:00:00",22.4822,22.6975,11.2818,15.3407,11.4847,8.335,10.06,13.3205,11.8272,10.7795
"2018-12-04 06:00:00",21.3588,21.0625,16.3062,21.422,16.6977,12.0233,14.1147,18.568,12.5902,10.9673
"2018-12-04 07:00:00",4.2072,4.5443,4.715,6.45,4.8775,3.212,4.1083,4.7745,2.9507,2.6122
"2018-12-04 08:00:00",1.1768,1.6215,2.072,3.1265,2.3382,1.3895,2.0148,2.1293,0.0813,0.1397
"2018-12-04 09:00:00",0.8407,1.3773,3.0397,4.052,3.2907,2.2165,2.7654,3.3298,0.45,0.4502
"2018-12-04 10:00:00",0.6642,1.11,4.9863,6.3323,5.0632,3.5955,4.5607,5.1242,2.9452,2.5893
"2018-12-04 11:00:00",0.3758,0.7342,4.0493,5.128,4.0124,2.5955,3.2127,3.567,0.761,0.7082
"2018-12-04 12:00:00",0.2448,0.4787,3.0553,3.9972,3.3288,2.1152,2.4773,3.1886,0.3305,0.4182
"2018-12-04 13:00:00",0.329,0.6253,3.0718,4.1242,3.497,2.1175,2.7787,3.262,0.9182,0.8452
"2018-12-04 14:00:00",0.3808,0.7577,2.476,3.5012,2.8972,1.9205,2.2308,2.8363,0.6888,0.7337
"2018-12-04 15:00:00",0.2662,0.5457,1.326,2.1435,1.6683,0.8151,1.2727,1.914,0.2015,0.2247
"2018-12-04 16:00:00",0.1038,0.3465,1.4117,1.9723,1.639,0.8492,1.1953,1.9688,0.1127,0.107
"2018-12-04 17:00:00",0.0787,0.2357,2.2042,2.907,2.5277,1.4127,1.836,2.0568,0.0779,0.084
"2018-12-04 18:00:00",0.2656,0.5329,2.4144,3.0898,2.7353,1.716,2.006,2.4115,0.5095,0.6145
"2018-12-04 19:00:00",0.2883,0.53,3.819,4.642,4.0135,2.598,3.1398,3.6107,0.9634,0.9349
"2018-12-04 20:00:00",2.1227,2.2938,7.4146,8.6164,7.2565,5.4067,6.2292,7.4712,2.4528,2.3233
"2018-12-04 21:00:00",5.959,6.3632,7.0071,8.8593,6.9373,5.3237,6.0135,7.2885,4.96,4.387
"2018-12-04 22:00:00",5.4373,6.0513,7.1136,11.1166,7.9561,6.0469,7.2041,8.8627,8.361,8.4376
"2018-12-04 23:00:00",4.7917,5.309,4.1463,7.1762,4.7466,3.237,4.4688,5.4767,5.2318,5.0415
"2018-12-05 00:00:00",4.5708,5.2212,4.732,7.9513,5.2927,3.7714,4.634,5.8277,6.1895,6.6445
"2018-12-05 01:00:00",2.2008,2.7868,4.6842,7.1722,4.7395,3.3725,4.3252,5.142,4.6783,4.9072
"2018-12-05 02:00:00",0.3685,0.777,4.2722,6.4073,4.5668,2.9777,3.9137,4.9202,4.5237,4.2427
"2018-12-05 03:00:00",0.0605,0.2532,5.2777,7.2015,5.2039,3.7825,4.5908,5.534,6.3868,5.5462
"2018-12-05 04:00:00",0.0637,0.1367,10.0562,13.9415,10.1377,7.109,8.3447,9.7553,6.1767,5.5517
"2018-12-05 05:00:00",0.3962,0.7825,16.3333,19.8752,16.1187,11.4095,13.2988,15.9117,9.0018,7.6363
"2018-12-05 06:00:00",0.4488,0.67,16.4263,20.3434,16.4477,12.0236,13.5145,16.8278,10.167,8.6139
"2018-12-05 07:00:00",,,15.3552,19.5217,15.2985,11.1835,12.646,15.7148,9.7313,8.323
"2018-12-05 08:00:00",,,14.406,18.3262,14.0867,10.5993,11.5756,15.3549,8.8252,7.7472
"2018-12-05 09:00:00",,,11.8262,17.0718,12.6025,8.4843,9.63,13.7397,8.6772,7.4863
"2018-12-05 10:00:00",,,16.1652,23.3908,17.2078,12.2505,13.9573,18.799,13.0572,11.5492
"2018-12-05 11:00:00",1.282,1.7349,11.498,17.9885,12.8228,9.5225,10.9014,14.4733,12.2543,12.0123
"2018-12-05 12:00:00",0.5638,0.9963,8.8044,12.7457,9.7052,7.7406,8.494,10.5423,7.2923,7.3215
"2018-12-05 13:00:00",,,5.891,8.954,6.7112,5.4559,5.8097,6.913,2.6202,2.8167
"2018-12-05 14:00:00",,,4.2402,6.6805,5.1342,3.8703,4.4675,5.2267,1.5075,1.6455
"2018-12-05 15:00:00",,,3.2002,3.927,3.2864,2.5575,2.8412,2.9457,2.0688,2.1538
"2018-12-05 16:00:00",,,1.5265,2.12,1.5317,1.2093,1.2085,1.3508,1.3615,1.4475
"2018-12-05 17:00:00",0.615,0.75,2.5422,3.861,2.4892,1.8742,2.232,2.4085,2.6145,2.5155
"2018-12-05 18:00:00",1.42,1.8683,4.3422,5.5145,4.6924,3.2229,3.557,4.26,4.6312,4.2995
"2018-12-05 19:00:00",1.9783,2.4402,3.3248,7.1408,3.6688,2.271,2.8227,3.4343,4.6458,4.3783
"2018-12-05 20:00:00",1.6634,2.2345,3.096,5.6575,3.4941,2.1146,2.6809,3.1006,3.9798,3.6115
"2018-12-05 21:00:00",,,1.0778,1.6638,1.2534,0.5144,0.8879,1.2228,2.7332,2.4723
"2018-12-05 22:00:00",,,0.4918,0.9038,0.6346,0.101,0.37,0.6243,2.3693,2.1843
"2018-12-05 23:00:00",,,1.4528,2.0848,1.5295,0.7437,0.961,1.35,1.3593,1.1673
"2018-12-06 00:00:00",,,2.3332,2.9337,2.3138,1.3398,1.6942,2.1698,1.7364,1.6695
"2018-12-06 01:00:00",,,1.4747,2.283,1.5892,0.799,1.19,1.6563,2.615,2.2733
"2018-12-06 02:00:00",,,0.9342,1.4428,1.0993,0.3553,0.736,1.069,2.2172,2.105
"2018-12-06 03:00:00",,,1.0325,1.7977,1.1988,0.9697,0.8958,1.1797,2.0671,1.8053
"2018-12-06 04:00:00",,,1.4117,2.2727,1.7532,0.6853,1.2846,1.7297,3.1402,2.6687
"2018-12-06 05:00:00",,,3.7198,5.5958,3.9853,2.5388,3.4732,4.3173,5.204,4.5355
"2018-12-06 06:00:00",,,6.711,10.1128,6.648,4.6078,6.0803,7.3773,7.4938,6.7045
"2018-12-06 07:00:00",,,7.311,10.781,7.1353,4.9441,6.897,7.8047,8.7897,7.7243
"2018-12-06 08:00:00",,,8.4942,11.7657,8.1818,5.6972,7.7528,8.9597,10.5205,9.2125
"2018-12-06 09:00:00",,,7.592,10.1032,7.4117,4.8933,7.0254,8.1769,9.694,8.7768
"2018-12-06 10:00:00",,,8.525,11.0477,8.64,5.4805,7.8135,9.2203,10.8065,9.4317
"2018-12-06 11:00:00",,,9.01,11.8345,9.1437,6.1134,8.3078,9.8698,10.3781,9.2941
"2018-12-06 12:00:00",,,10.1708,14.2078,11.5533,7.4222,9.5228,11.2252,11.8068,10.7767
"2018-12-06 13:00:00",,,12.2622,15.1858,11.9313,9.2117,10.8472,12.9613,12.4656,11.0625
"2018-12-06 14:00:00",,,16.924,20.8512,16.7473,13.6122,15.6497,18.055,14.7125,13.0438
"2018-12-06 15:00:00",,,18.412,21.4815,18.1888,15.0715,17.1105,19.1403,17.5497,15.4272
"2018-12-06 16:00:00",16.463,17.133,19.5207,22.9387,19.4942,15.7739,18.4886,20.4078,19.0741,17.0937
"2018-12-06 17:00:00",15.9512,16.0928,19.4662,22.579,19.1393,15.5293,18.0148,20.4748,21.3355,18.6985
"2018-12-06 18:00:00",15.9288,16.9527,21.665,24.5962,21.1485,17.1946,19.6158,22.3447,21.3793,18.4954
"2018-12-06 19:00:00",16.9083,17.752,22.5168,25.7975,22.0254,17.9902,20.8963,22.9312,22.8702,19.9568
"2018-12-06 20:00:00",17.0898,18.0592,21.1063,25.4167,20.5023,16.459,19.8655,23.2573,22.0402,19.4995
"2018-12-06 21:00:00",18.4593,18.883,22.6337,27.4427,22.3117,17.2137,20.8086,23.4414,23.9092,21.1363
"2018-12-06 22:00:00",17.1678,18.1645,24.3915,29.8542,24.1638,19.0868,22.6622,26.1619,27.3973,23.8553
"2018-12-06 23:00:00",19.7867,20.4455,27.6177,34.0225,28.1136,20.6661,25.3383,29.6056,31.0372,26.7137
"2018-12-07 00:00:00",21.144,21.7385,32.957,39.8682,33.3829,24.3571,30.2561,35.4081,36.1605,31.0515
"2018-12-07 01:00:00",24.0972,24.2977,35.3587,42.6947,36.2947,26.07,31.7553,39.1558,39.0668,34.4593
"2018-12-07 02:00:00",22.6033,23.0158,32.2468,39.2592,32.55,24.5328,30.6085,34.9815,39.8413,34.8962
"2018-12-07 03:00:00",19.0545,20.0378,35.9795,43.0752,38.2372,26.9478,32.4839,39.5434,42.1795,36.547
"2018-12-07 04:00:00",21.2535,21.4245,37.8928,46.1258,39.1892,28.0603,33.7505,42.5363,42.8363,37.6678
"2018-12-07 05:00:00",20.17,20.396,32.203,46.7105,34.6045,24.7237,29.2468,41.1075,42.0882,37.0223
"2018-12-07 06:00:00",,,26.469,43.4477,29.6147,20.5486,24.508,36.4012,35.8438,32.171
"2018-12-07 07:00:00",,,28.9885,40.546,30.3868,20.9108,25.8969,34.6178,33.7905,30.277
"2018-12-07 08:00:00",,,35.886,42.8408,38.9023,26.045,32.1086,38.5886,34.083,29.3623
"2018-12-07 09:00:00",,,36.8838,43.698,38.9243,27.7168,33.7928,39.9478,37.4675,32.2562
"2018-12-07 10:00:00",,,40.7063,50.0345,44.0528,30.8995,36.6488,46.1768,41.1802,35.9
"2018-12-07 11:00:00",,,43.1542,49.2065,42.0259,35.3012,41.6922,46.157,35.0613,31.0062
"2018-12-07 12:00:00",,,40.5715,45.098,38.7628,35.1977,39.3933,42.5827,33.752,30.5262
"2018-12-07 13:00:00",,,37.642,40.5935,35.9718,33.2925,37.1414,38.6346,33.9833,32.018
"2018-12-07 14:00:00",,,36.0147,38.4305,34.5307,31.6978,35.6848,36.247,33.165,31.4693
"2018-12-07 15:00:00",,,24.4875,26.5675,23.9971,19.8595,23.1862,24.8782,24.9863,23.1286
"2018-12-07 16:00:00",,,13.0743,15.1602,12.4541,9.8878,11.921,13.0968,12.16,11.388
"2018-12-07 17:00:00",,,6.9422,7.8803,6.4576,4.6951,6.0807,6.6153,6.363,5.9515
"2018-12-07 18:00:00",,,3.544,4.5713,3.5163,2.2077,3.279,3.6402,4.0782,3.8687
"2018-12-07 19:00:00",,,5.049,6.0568,5.3128,3.58,4.7288,5.0753,6.1437,5.5063
"2018-12-07 20:00:00",,,14.2968,16.0648,13.8195,11.6585,13.2495,15.1258,19.0727,16.984
"2018-12-07 21:00:00",,,8.6562,11.1882,9.0073,7.2298,8.9202,9.3642,22.1832,19.3042
"2018-12-07 22:00:00",,,24.619,28.7643,24.133,20.3148,23.6648,25.305,29.6977,25.3025
"2018-12-07 23:00:00",,,29.7432,34.9188,29.1333,24.6182,28.2233,31.3785,31.9888,27.4637
"2018-12-08 00:00:00",,,32.5788,41.1168,33.3003,27.0283,32.356,37.8078,37.8005,33.7523
"2018-12-08 01:00:00",,,35.5077,45.3158,36.0402,28.8387,35.1023,41.3138,44.2382,40.0175
"2018-12-08 02:00:00",,,31.5615,41.0367,32.449,25.0305,30.6022,36.3164,41.0952,36.23
"2018-12-08 03:00:00",,,30.788,38.0103,30.9495,23.6475,28.7314,33.2464,37.8985,33.14
"2018-12-08 04:00:00",,,42.5257,46.4602,40.1272,34.135,39.8993,43.0542,38.3725,33.0847
"2018-12-08 05:00:00",,,44.4132,48.8345,42.2903,35.5293,42.6095,45.5915,44.3753,39.0945
"2018-12-08 06:00:00",,,43.6125,49.047,41.6721,34.5212,40.3827,44.993,41.0148,35.5728
"2018-12-08 07:00:00",,,34.323,42.1835,35.1247,25.493,30.459,36.4356,38.2275,32.8337
"2018-12-08 08:00:00",,,30.6203,39.6973,30.3647,21.938,26.7427,33.0797,34.2868,29.8435
"2018-12-08 09:00:00",,,22.2507,30.9935,22.267,16.4143,19.2257,25.3722,26.6267,23.144
"2018-12-08 10:00:00",,,21.817,30.5085,22.7958,16.2728,19.3052,25.5373,26.0817,22.9197
"2018-12-08 11:00:00",,,21.4227,27.4585,21.5129,17.1998,19.6278,23.0362,21.4203,18.893
"2018-12-08 12:00:00",,,19.248,23.8225,19.2227,16.2843,17.9882,20.7855,18.432,16.6583
"2018-12-08 13:00:00",,,19.8988,24.0118,19.9354,17.0486,18.8367,21.1682,19.3363,17.4962
"2018-12-08 14:00:00",,,22.308,24.8925,21.5814,17.5027,20.0502,22.0985,23.1422,21.4265
"2018-12-08 15:00:00",,,15.4547,18.411,14.94,12.2488,13.6503,15.1598,16.3832,15.074
"2018-12-08 16:00:00",,,13.8397,15.435,13.5381,10.9802,12.3905,14.0172,14.2952,13.2225
"2018-12-08 17:00:00",,,10.199,11.195,9.7693,7.9873,9.1153,10.1718,12.3488,11.551
"2018-12-08 18:00:00",,,4.5762,6.7532,4.49,3.0591,4.2383,4.7062,4.7402,4.2478
"2018-12-08 19:00:00",,,5.9153,7.2302,6.2776,4.3122,5.9098,6.1659,6.2977,5.8887
"2018-12-08 20:00:00",,,8.648,10.2783,8.7173,6.3247,8.0447,9.0643,9.2452,8.538
"2018-12-08 21:00:00",,,8.4803,10.2775,8.2523,6.6102,7.9563,8.8251,9.5307,8.53
"2018-12-08 22:00:00",,,11.2813,13.2525,11.0663,8.76,10.8735,11.668,17.0002,15.2887
"2018-12-08 23:00:00",,,12.7733,15.1065,12.6277,10.4798,12.2743,13.3477,19.6163,17.7588
"2018-12-09 00:00:00",,,13.2455,15.9178,12.9458,10.4493,12.2864,13.6932,13.9427,12.5513
"2018-12-09 01:00:00",,,9.2735,11.1337,9.3203,7.1067,8.818,9.4137,10.0085,9.0522
"2018-12-09 02:00:00",,,8.8715,10.788,9.0257,6.8975,8.381,9.5328,8.3692,7.9633
"2018-12-09 03:00:00",,,16.3163,19.9397,16.4023,12.9298,15.1725,17.0217,12.4597,10.8547
"2018-12-09 04:00:00",,,24.7822,30.9485,24.8035,20.0717,23.7222,29.3185,23.3367,20.0845
"2018-12-09 05:00:00",,,29.8658,35.3783,29.2047,23.9067,27.7153,32.8955,28.5963,25.0303
"2018-12-09 06:00:00",,,24.8775,29.4257,24.3298,19.5215,23.2382,28.2323,26.816,23.6632
"2018-12-09 07:00:00",,,24.0905,29.0727,23.7143,18.4858,22.13,24.9608,25.7577,22.9588
"2018-12-09 08:00:00",,,18.8595,22.7345,18.7547,14.6727,17.5112,19.5324,21.0122,17.8863
"2018-12-09 09:00:00",,,19.9592,24.0703,19.7827,15.8655,18.6642,20.986,17.2502,15.3762
"2018-12-09 10:00:00",,,22.9103,28.2442,23.1434,18.4871,21.531,24.1668,19.1785,16.7745
"2018-12-09 11:00:00",,,19.89,22.9707,19.6702,16.1688,18.8756,21.0263,15.7598,14.1737
"2018-12-09 12:00:00",,,14.1562,16.065,13.8157,11.0895,13.2408,14.5248,12.92,11.8562
"2018-12-09 13:00:00",,,14.712,16.7622,14.6458,12.1245,13.7468,15.1588,13.8615,12.694
"2018-12-09 14:00:00",,,13.1152,14.6467,12.7572,10.6298,12.1052,13.3392,13.7473,12.5225
"2018-12-09 15:00:00",,,10.4013,12.4862,10.8377,8.5593,10.0803,11.1053,10.53,10.1517
"2018-12-09 16:00:00",,,9.5142,10.983,9.3397,7.2033,9.1217,9.9713,8.6878,8.2003
"2018-12-09 17:00:00",,,5.8263,7.0827,5.642,3.962,5.4005,5.906,6.5036,6.0926
"2018-12-09 18:00:00",,,4.1975,6.2235,4.1358,2.608,3.7932,4.2125,4.8485,4.3872
"2018-12-09 19:00:00",,,4.4318,5.3862,4.6337,3.002,4.1247,4.5062,5.1323,4.7257
"2018-12-09 20:00:00",,,7.5782,9.3143,7.4012,5.4183,6.9542,8.0543,12.101,10.9562
"2018-12-09 21:00:00",,,17.4712,21.0307,17.6778,14.501,15.9073,18.9243,27.0242,23.6762
"2018-12-09 22:00:00",,,22.4492,30.528,23.6885,20.1959,22.2856,26.5205,30.7977,27.1403
"2018-12-09 23:00:00",,,16.5814,22.9227,18.2525,14.7043,16.6638,19.8818,22.1468,21.7485
"2018-12-10 00:00:00",,,8.3127,14.4452,9.7907,8.007,9.1003,16.681,12.1967,12.0398
"2018-12-10 01:00:00",,,7.1718,11.4595,7.6966,9.8549,6.9134,9.1573,10.1523,9.2603
"2018-12-10 02:00:00",,,7.3178,10.6565,7.7322,6.0992,6.9362,8.5127,9.1322,7.866
"2018-12-10 03:00:00",,,3.5732,6.1107,4.0677,2.998,3.707,4.6483,4.6575,4.8155
"2018-12-10 04:00:00",,,2.8398,5.3537,3.3095,2.0526,2.8843,3.7765,4.0698,4.1462
"2018-12-10 05:00:00",,,1.948,5.805,1.9656,1.2508,1.6315,2.668,4.5203,4.4086
"2018-12-10 06:00:00",,,1.8778,4.963,1.8658,1.0808,1.81,2.2015,3.9707,3.7633
"2018-12-10 07:00:00",,,1.6885,3.2487,1.9798,0.9477,1.6078,2.121,2.2137,2.2108
"2018-12-10 08:00:00",,,1.807,3.9853,2.0647,1.1872,1.9292,2.6067,0.6378,0.9992
"2018-12-10 09:00:00",,,2.9153,7.44,4.3307,3.5551,3.734,5.6703,1.6803,2.1772
"2018-12-10 10:00:00",,,3.8583,9.2305,5.6693,4.7478,4.7488,6.8718,3.1028,3.4238
"2018-12-10 11:00:00",,,6.2128,11.8637,8.4708,7.3647,7.2742,10.7138,2.6722,3.4224
"2018-12-10 12:00:00",,,6.7857,10.977,8.3407,7.1572,7.3102,9.0747,2.0977,2.518
"2018-12-10 13:00:00",,,4.4585,6.8543,5.3052,3.9147,4.3945,5.5967,1.5922,1.9175
"2018-12-10 14:00:00",,,5.2702,6.9223,6.0232,4.4662,5.0535,5.9312,1.5985,1.7853
"2018-12-10 15:00:00",,,4.4742,5.8638,4.68,3.6123,4.0703,4.5747,1.1298,1.2113
"2018-12-10 16:00:00",0.3471,0.6388,6.5745,8.4177,7.1102,5.8198,6.1325,6.9812,1.081,1.0932
"2018-12-10 17:00:00",0.7082,1.0343,9.1833,11.2018,9.6163,7.8482,8.1393,9.338,1.9053,1.8847
"2018-12-10 18:00:00",2.6805,3.1317,12.8153,14.2282,12.7032,10.2639,11.0242,12.2227,5.0782,4.8562
"2018-12-10 19:00:00",5.5273,6.0075,15.3373,17.0085,15.2383,12.7254,13.7508,14.6033,10.0818,9.3828
"2018-12-10 20:00:00",14.6638,15.0847,21.9502,23.4345,21.6536,18.4951,19.1642,21.5163,16.241,14.5495
"2018-12-10 21:00:00",15.5453,16.1863,27.3552,29.9347,27.118,23.1585,24.4854,27.5498,23.4069,21.1964
"2018-12-10 22:00:00",14.704,14.9937,20.6223,25.0982,21.412,17.5407,19.8157,22.6277,23.3922,21.2368
"2018-12-10 23:00:00",8.1873,8.8295,17.5275,21.6378,17.5468,13.8258,16.1497,18.3749,14.8567,13.4348
"2018-12-11 00:00:00",5.6563,5.8643,17.9923,21.2393,17.7387,14.4278,16.7017,18.8624,21.4102,19.1505
"2018-12-11 01:00:00",6.7465,7.0393,22.0307,25.7395,22.2445,17.8421,20.1517,23.3563,20.8603,18.4566
"2018-12-11 02:00:00",2.9838,3.5225,14.703,17.4443,14.6015,11.4132,13.3668,15.4843,14.0347,12.493
"2018-12-11 03:00:00",0.3307,0.7075,9.6112,11.5068,9.4852,7.2078,8.6717,9.978,7.0552,6.5198
"2018-12-11 04:00:00",1.382,1.7013,9.7108,11.8288,9.8872,7.4058,8.9218,10.2467,9.4902,8.5028
"2018-12-11 05:00:00",1.3637,1.9025,10.2537,12.2252,10.4619,7.5888,9.4617,10.4487,6.7917,6.4345
"2018-12-11 06:00:00",1.0372,1.6517,7.3905,9.049,7.5157,5.3345,6.7337,7.6667,4.4043,4.1217
"2018-12-11 07:00:00",1.0167,1.409,10.815,12.6295,10.4658,8,9.4558,10.8425,3.5222,3.312
"2018-12-11 08:00:00",1.0078,1.6328,12.9433,15.4278,12.9877,9.7175,11.5605,12.984,3.0918,2.9817
"2018-12-11 09:00:00",1.1425,1.7142,8.1268,10.2946,8.4186,6.6108,7.3435,8.6843,1.6635,1.7487
"2018-12-11 10:00:00",2.2207,2.6173,7.6835,9.6978,7.898,6.1203,6.7953,7.9218,3.3668,3.1595
"2018-12-11 11:00:00",2.4665,2.8395,6.5243,7.958,6.3923,5.0957,5.688,6.3562,5.2137,4.8547
"2018-12-11 12:00:00",2.237,2.7733,3.4428,4.3027,3.2764,2.8075,3.0776,3.1161,1.7167,1.7617
"2018-12-11 13:00:00",0.0633,0.1495,4.4913,4.775,4.279,3.5362,3.6958,4.21,0.0427,0.0907
"2018-12-11 14:00:00",0.2023,0.3362,3.147,3.7703,3.1717,2.5785,2.917,3.0088,0.8507,0.8457
"2018-12-11 15:00:00",0.2195,0.3768,1.9692,2.2898,1.7741,1.5327,1.6907,1.7303,0.0385,0.0829
"2018-12-11 16:00:00",0.066,0.1945,1.7441,2.0924,1.9233,1.4862,1.5662,1.6292,0.0518,0.1457
"2018-12-11 17:00:00",0.1268,0.3103,2.2218,2.5252,1.9042,1.5675,1.8335,1.8525,0.1888,0.2208
"2018-12-11 18:00:00",0.5833,0.8677,2.9783,3.267,2.981,2.4284,2.3598,2.6942,0.2967,0.3592
"2018-12-11 19:00:00",0.422,0.7325,3.3785,3.999,3.3207,2.4327,2.6968,3.1225,2.0865,1.934
"2018-12-11 20:00:00",2.3482,2.7342,3.7892,4.8907,3.9502,2.5359,3.1995,3.6852,2.7575,2.6632
"2018-12-11 21:00:00",3.2968,3.8563,4.1132,5.5093,4.7351,2.9071,3.7956,4.2742,3.3508,3.026
"2018-12-11 22:00:00",1.5715,2.101,6.2937,8.1832,6.402,4.759,5.947,6.5728,6.5627,6.1292
"2018-12-11 23:00:00",4.193,4.7288,9.3473,13.035,10.0042,8.0483,9.3833,11.223,8.3568,7.692
"2018-12-12 00:00:00",5.2695,5.967,8.7117,12.6212,9.6097,7.4105,8.6957,10.6462,7.145,6.5063
"2018-12-12 01:00:00",2.6585,3.1588,7.8717,9.9485,8.0119,5.9786,7.12,8.4198,6.2677,5.9883
"2018-12-12 02:00:00",1.7268,2.0845,6.9982,8.8933,7.0653,5.2231,6.5378,7.3122,6.557,5.9447
"2018-12-12 03:00:00",1.2355,1.7672,3.4002,5.4917,3.7004,2.7495,3.1571,4.2269,4.2953,4.4941
"2018-12-12 04:00:00",0.101,0.2315,4.355,5.7672,4.6442,3.0489,3.9995,4.9523,1.9065,2.0632
"2018-12-12 05:00:00",0.033,0.1882,1.1547,1.8595,1.3328,0.6305,1.1078,1.4562,0.5962,0.6878
"2018-12-12 06:00:00",0.0298,0.0845,0.9877,1.6533,1.1703,0.5012,0.9117,1.282,0.363,0.5302
